Dia;Mes;Año;Fecha;Tmax;Tmin;PP
28;1;2015;28/1/2015;30,6;16,4;11
29;1;2015;29/1/2015;26;17,1;14
30;1;2015;30/1/2015;25;17,6;0
31;1;2015;31/1/2015;25;18,3;0
1;2;2015;1/2/2015;28,1;17,5;0
2;2;2015;2/2/2015;30;20;8
3;2;2015;3/2/2015;31,8;18,3;0
4;2;2015;4/2/2015;30,2;19,4;0
5;2;2015;5/2/2015;32;19,4;13,5
6;2;2015;6/2/2015;30;15,4;0
7;2;2015;7/2/2015;29,2;18,7;23,5
8;2;2015;8/2/2015;29,5;15,4;25,5
9;2;2015;9/2/2015;28,4;17,6;0
10;2;2015;10/2/2015;26,2;15,4;18,8
11;2;2015;11/2/2015;24,3;15,6;0
12;2;2015;12/2/2015;25,8;18,2;27,2
13;2;2015;13/2/2015;24;16,8;1
14;2;2015;14/2/2015;26,5;17,5;0
15;2;2015;15/2/2015;28;18,2;24,5
16;2;2015;16/2/2015;25,3;18,6;23,5
17;2;2015;17/2/2015;26,8;17,4;0,1
18;2;2015;18/2/2015;28,7;15;40
19;2;2015;19/2/2015;24,3;15,5;0
20;2;2015;20/2/2015;22,4;14,7;2,5
21;2;2015;21/2/2015;24;15;0
22;2;2015;22/2/2015;20,5;16,1;3,4
23;2;2015;23/2/2015;23,4;17,1;20,9
24;2;2015;24/2/2015;25,3;17,9;0
25;2;2015;25/2/2015;28,3;19,9;4,2
26;2;2015;26/2/2015;23,6;19;10,5
27;2;2015;27/2/2015;21,2;16,8;21,9
28;2;2015;28/2/2015;24,5;16,9;3
1;3;2015;1/3/2015;26;18,3;0
2;3;2015;2/3/2015;27,1;18,5;0
3;3;2015;3/3/2015;27,7;19,3;44
4;3;2015;4/3/2015;26;17,8;1,9
5;3;2015;5/3/2015;23;18;8,9
6;3;2015;6/3/2015;26,8;18,6;3
7;3;2015;7/3/2015;28,3;19,8;41
8;3;2015;8/3/2015;28,3;17,6;0
9;3;2015;9/3/2015;28,9;18,3;0
10;3;2015;10/3/2015;27,8;19;3
11;3;2015;11/3/2015;28,9;18,6;0
12;3;2015;12/3/2015;28,4;20,4;0
13;3;2015;13/3/2015;29,3;19,8;0
14;3;2015;14/3/2015;30,2;18,6;5,5
15;3;2015;15/3/2015;25,9;19;12
16;3;2015;16/3/2015;23,3;18,5;3,5
17;3;2015;17/3/2015;24,4;19,6;5,5
18;3;2015;18/3/2015;28,3;18,8;0
19;3;2015;19/3/2015;27,5;19,1;12,5
20;3;2015;20/3/2015;29,4;15,9;23
21;3;2015;21/3/2015;26,8;16,8;15
22;3;2015;22/3/2015;18,5;14,6;7
23;3;2015;23/3/2015;17,9;14;4,6
24;3;2015;24/3/2015;17,6;13,8;12,5
25;3;2015;25/3/2015;16,5;14,3;5,5
26;3;2015;26/3/2015;16,1;12,2;4,5
27;3;2015;27/3/2015;18,1;11,1;0
28;3;2015;28/3/2015;23,3;13,5;2,8
29;3;2015;29/3/2015;26;12,4;0
30;3;2015;30/3/2015;25,4;11,4;0
31;3;2015;31/3/2015;22,2;15,7;6
1;4;2015;1/4/2015;21,3;14,5;0
2;4;2015;2/4/2015;25,5;16,1;0
3;4;2015;3/4/2015;27;15;0
4;4;2015;4/4/2015;27,2;15;2
5;4;2015;5/4/2015;21,2;16,9;0
6;4;2015;6/4/2015;19,4;14,6;0
7;4;2015;7/4/2015;20,3;15,3;4
8;4;2015;8/4/2015;25,3;15,1;0
9;4;2015;9/4/2015;22,9;16,3;0
10;4;2015;10/4/2015;25,8;15;0
11;4;2015;11/4/2015;26,5;16,9;20,5
12;4;2015;12/4/2015;25,3;14,2;0
13;4;2015;13/4/2015;25,7;13,8;0
14;4;2015;14/4/2015;26,8;13,9;0
15;4;2015;15/4/2015;25,5;17,6;2,5
16;4;2015;16/4/2015;24,3;17,7;0
17;4;2015;17/4/2015;28,4;15,6;0
18;4;2015;18/4/2015;21,8;16,2;0
19;4;2015;19/4/2015;26,2;13,5;0
20;4;2015;20/4/2015;23,4;14,2;2
21;4;2015;21/4/2015;18,2;15;9,5
22;4;2015;22/4/2015;17,1;13,9;2,5
23;4;2015;23/4/2015;18;13,6;0
24;4;2015;24/4/2015;20;14,5;0
25;4;2015;25/4/2015;23,9;13,4;0
26;4;2015;26/4/2015;21,9;16,5;2,5
27;4;2015;27/4/2015;25,9;15,5;37,5
28;4;2015;28/4/2015;20;17,4;9
29;4;2015;29/4/2015;23,2;16,5;5
30;4;2015;30/4/2015;23;15,5;0
1;5;2015;1/5/2015;24,4;14,5;0
2;5;2015;2/5/2015;28,5;13,6;0
3;5;2015;3/5/2015;20;10,4;0
4;5;2015;4/5/2015;14,2;8,8;0
5;5;2015;5/5/2015;17,5;10,8;0
6;5;2015;6/5/2015;14,9;7,8;1
7;5;2015;7/5/2015;14,3;10,8;0
8;5;2015;8/5/2015;17,4;8,5;0
9;5;2015;9/5/2015;21,7;11;0
10;5;2015;10/5/2015;20,2;9,8;0
11;5;2015;11/5/2015;18;11,5;0
12;5;2015;12/5/2015;17,4;12,2;3,5
13;5;2015;13/5/2015;17,5;12,2;0
14;5;2015;14/5/2015;19,4;11,5;0
15;5;2015;15/5/2015;21,2;9,3;0
16;5;2015;16/5/2015;23,5;9,8;0
17;5;2015;17/5/2015;22,1;9,1;0
18;5;2015;18/5/2015;23,3;10,1;0
19;5;2015;19/5/2015;24,3;10;0
20;5;2015;20/5/2015;22,4;13,1;0
21;5;2015;21/5/2015;23,1;12;0
22;5;2015;22/5/2015;23,7;11;0
23;5;2015;23/5/2015;25;10,3;0
24;5;2015;24/5/2015;22,5;14,8;0
25;5;2015;25/5/2015;16,8;12,6;1,3
26;5;2015;26/5/2015;15,3;11,7;4
27;5;2015;27/5/2015;15,2;11,5;0
28;5;2015;28/5/2015;17,3;12,3;0,5
29;5;2015;29/5/2015;16,4;11,1;0
30;5;2015;30/5/2015;17;3,5;0
31;5;2015;31/5/2015;17,4;6;0
1;6;2015;1/6/2015;19,3;7,3;0
2;6;2015;2/6/2015;20,3;2,6;0
3;6;2015;3/6/2015;28;3,8;0
4;6;2015;4/6/2015;22,3;7,1;0
5;6;2015;5/6/2015;25,4;7,2;0
6;6;2015;6/6/2015;29,7;6,9;0
7;6;2015;7/6/2015;25;8,5;0
8;6;2015;8/6/2015;21,4;14,7;0
9;6;2015;9/6/2015;24;10;0
10;6;2015;10/6/2015;23,3;12,5;0
11;6;2015;11/6/2015;17,2;10,6;4,5
12;6;2015;12/6/2015;16;8,7;0
13;6;2015;13/6/2015;19,3;8,5;0
14;6;2015;14/6/2015;18,3;7,4;2
15;6;2015;15/6/2015;17,4;8,1;0
16;6;2015;16/6/2015;16,4;6,4;0
17;6;2015;17/6/2015;18,5;5,5;0
18;6;2015;18/6/2015;12,6;4,4;0
19;6;2015;19/6/2015;13,4;1,7;0
20;6;2015;20/6/2015;19,7;1;0
21;6;2015;21/6/2015;19,4;3,4;0
22;6;2015;22/6/2015;19,4;6;0
23;6;2015;23/6/2015;13,5;7,4;0
24;6;2015;24/6/2015;14,9;5;0
25;6;2015;25/6/2015;16,4;8,3;0
26;6;2015;26/6/2015;19,2;7,2;0
27;6;2015;27/6/2015;19,5;7,8;0
28;6;2015;28/6/2015;20,2;8,8;0
29;6;2015;29/6/2015;20,7;9,1;0
30;6;2015;30/6/2015;20,3;5,9;0
1;7;2015;1/7/2015;19;6;0
2;7;2015;2/7/2015;16,5;5,2;0
3;7;2015;3/7/2015;14;7,6;0,7
4;7;2015;4/7/2015;10,2;7,1;0
5;7;2015;5/7/2015;13,5;6,2;0
6;7;2015;6/7/2015;21,8;5,6;0
7;7;2015;7/7/2015;17,4;8,3;0
8;7;2015;8/7/2015;18,4;1;0
9;7;2015;9/7/2015;23,9;3;0
10;7;2015;10/7/2015;20,9;5,3;0
11;7;2015;11/7/2015;18,5;9,2;0
12;7;2015;12/7/2015;24,8;6,7;0
13;7;2015;13/7/2015;25,1;11,8;0
14;7;2015;14/7/2015;11,8;6,9;3
15;7;2015;15/7/2015;10,2;5,7;0
16;7;2015;16/7/2015;14,9;5;0
17;7;2015;17/7/2015;18,1;1,3;0
18;7;2015;18/7/2015;23;1,7;0
19;7;2015;19/7/2015;21,4;5,6;0
20;7;2015;20/7/2015;12,7;7,4;0
21;7;2015;21/7/2015;9,8;2,2;0
22;7;2015;22/7/2015;15,4;2,5;0
23;7;2015;23/7/2015;17,9;3;0
24;7;2015;24/7/2015;19;2,6;0
25;7;2015;25/7/2015;19,5;3,5;0
26;7;2015;26/7/2015;20,5;4,2;0
27;7;2015;27/7/2015;26,3;5,6;0
28;7;2015;28/7/2015;29,4;6,4;0
29;7;2015;29/7/2015;26,5;8,5;0
30;7;2015;30/7/2015;25,5;13,5;0
31;7;2015;31/7/2015;26;9,5;0
1;8;2015;1/8/2015;23,7;8,9;0
2;8;2015;2/8/2015;27,9;8,5;0
3;8;2015;3/8/2015;27,3;10,6;0
4;8;2015;4/8/2015;23,2;15,5;0
5;8;2015;5/8/2015;24,7;12,1;0
6;8;2015;6/8/2015;31,4;12,2;0
7;8;2015;7/8/2015;36,3;19,7;0
8;8;2015;8/8/2015;24,2;13,8;0
9;8;2015;9/8/2015;19,4;12,7;2
10;8;2015;10/8/2015;14,4;10;2,5
11;8;2015;11/8/2015;14,1;9,8;2,5
12;8;2015;12/8/2015;11,4;9,8;3
13;8;2015;13/8/2015;11,6;7,6;2,5
14;8;2015;14/8/2015;10,3;6,9;0,6
15;8;2015;15/8/2015;19,6;2,5;0
16;8;2015;16/8/2015;12;3,5;0,7
17;8;2015;17/8/2015;10,3;6,9;1
18;8;2015;18/8/2015;22;1,5;0
19;8;2015;19/8/2015;21,7;4,6;0
20;8;2015;20/8/2015;21,9;6,7;0
21;8;2015;21/8/2015;23,9;7,3;0
22;8;2015;22/8/2015;35,4;10,1;0
23;8;2015;23/8/2015;20,2;11,6;0
24;8;2015;24/8/2015;21,2;7,6;0
25;8;2015;25/8/2015;22,7;5,3;0
26;8;2015;26/8/2015;27,3;7,4;0
27;8;2015;27/8/2015;25,2;9,6;0
28;8;2015;28/8/2015;26,9;10,8;0
29;8;2015;29/8/2015;31,6;10,5;0
30;8;2015;30/8/2015;32,2;11,5;0
31;8;2015;31/8/2015;33,2;14,4;0
1;9;2015;1/9/2015;25;16,1;2,5
2;9;2015;2/9/2015;22;13,5;0
3;9;2015;3/9/2015;18,3;13,6;0
4;9;2015;4/9/2015;19,9;11,4;0
5;9;2015;5/9/2015;18,3;10,2;0
6;9;2015;6/9/2015;23;6,6;0
7;9;2015;7/9/2015;32,9;10,5;0
8;9;2015;8/9/2015;26,7;11,5;0
9;9;2015;9/9/2015;27,1;9;0
10;9;2015;10/9/2015;21,9;11,4;0
11;9;2015;11/9/2015;11,6;7,5;0
12;9;2015;12/9/2015;18,9;2,9;0
13;9;2015;13/9/2015;23,2;3,6;0
14;9;2015;14/9/2015;25,3;5,2;0
15;9;2015;15/9/2015;33,9;9,2;0
16;9;2015;16/9/2015;32,2;11;0
17;9;2015;17/9/2015;25;10,3;0
18;9;2015;18/9/2015;23,7;9,5;0
19;9;2015;19/9/2015;25,2;10,8;0
20;9;2015;20/9/2015;27,2;12,1;0
21;9;2015;21/9/2015;32,7;12,2;0
22;9;2015;22/9/2015;27,4;17;0
23;9;2015;23/9/2015;21,1;13,4;1
24;9;2015;24/9/2015;18,3;11,4;0
25;9;2015;25/9/2015;16;11;2
26;9;2015;26/9/2015;16,9;8,6;0
27;9;2015;27/9/2015;23,4;9;0
28;9;2015;28/9/2015;27,4;10;0
29;9;2015;29/9/2015;27,8;11,2;0
30;9;2015;30/9/2015;23,6;15,6;0
1;10;2015;1/10/2015;30,5;10;0
2;10;2015;2/10/2015;26,2;13,5;0,5
3;10;2015;3/10/2015;14,4;10,9;0
4;10;2015;4/10/2015;19,7;10,2;0
5;10;2015;5/10/2015;30,2;5,9;0
6;10;2015;6/10/2015;32,3;9,1;0
7;10;2015;7/10/2015;30,3;14,1;0,2
8;10;2015;8/10/2015;19,8;10,5;3,2
9;10;2015;9/10/2015;12,9;10;0,9
10;10;2015;10/10/2015;10,3;7,6;0,9
11;10;2015;11/10/2015;11,8;6,1;0
12;10;2015;12/10/2015;16,9;6,2;0
13;10;2015;13/10/2015;25,3;4,6;0
14;10;2015;14/10/2015;35,5;8,5;0
15;10;2015;15/10/2015;27,8;13,5;0
16;10;2015;16/10/2015;21,5;7,7;0
17;10;2015;17/10/2015;17;13,6;0
18;10;2015;18/10/2015;22,3;12,5;0
19;10;2015;19/10/2015;25;10,2;0
20;10;2015;20/10/2015;28,7;13,6;0
21;10;2015;21/10/2015;30;12,1;0
22;10;2015;22/10/2015;30,5;15,8;0
23;10;2015;23/10/2015;23,5;17,4;0
24;10;2015;24/10/2015;23,7;16,6;0
25;10;2015;25/10/2015;32,8;14,4;0
26;10;2015;26/10/2015;26;15,7;0
27;10;2015;27/10/2015;26;17,2;0
28;10;2015;28/10/2015;25,5;18;0
29;10;2015;29/10/2015;31,5;17,5;0
30;10;2015;30/10/2015;25;15,4;7,7
31;10;2015;31/10/2015;17,1;14,9;13
1;11;2015;1/11/2015;19,7;14,1;2
2;11;2015;2/11/2015;16,4;13,3;2
3;11;2015;3/11/2015;19,1;14,5;10
4;11;2015;4/11/2015;15,6;12,8;9
5;11;2015;5/11/2015;20,5;11,7;3,5
6;11;2015;6/11/2015;19,3;12,3;0,2
7;11;2015;7/11/2015;21,5;13,5;0
8;11;2015;8/11/2015;26,3;11,5;0
9;11;2015;9/11/2015;29;15,4;0
10;11;2015;10/11/2015;31,3;16,2;4
11;11;2015;11/11/2015;20,7;15;0
12;11;2015;12/11/2015;27;16,8;0
13;11;2015;13/11/2015;24,3;19;0
14;11;2015;14/11/2015;26;14,3;0
15;11;2015;15/11/2015;28,5;14,4;0
16;11;2015;16/11/2015;33;15,6;0
17;11;2015;17/11/2015;32,5;17,8;0
18;11;2015;18/11/2015;27,5;19;0
19;11;2015;19/11/2015;34;16,4;3
20;11;2015;20/11/2015;20,2;10,1;2,5
21;11;2015;21/11/2015;24,5;8,7;0
22;11;2015;22/11/2015;29,3;11,7;0
23;11;2015;23/11/2015;29;14,3;0
24;11;2015;24/11/2015;26;19,5;0
25;11;2015;25/11/2015;28,6;17,9;0
26;11;2015;26/11/2015;33,7;18;0
27;11;2015;27/11/2015;32;18,6;24
28;11;2015;28/11/2015;18,6;13,9;2,5
29;11;2015;29/11/2015;21,4;13;3
30;11;2015;30/11/2015;19;12,8;0
1;12;2015;1/12/2015;26,3;12,2;0
2;12;2015;2/12/2015;28;13,6;0
3;12;2015;3/12/2015;30,5;15,5;0
4;12;2015;4/12/2015;32,3;17,2;14
5;12;2015;5/12/2015;23,2;15,5;0,9
6;12;2015;6/12/2015;24,6;14,8;0
7;12;2015;7/12/2015;23,5;15;0
8;12;2015;8/12/2015;28;14,4;0
9;12;2015;9/12/2015;30,3;16,9;3,5
10;12;2015;10/12/2015;26,3;15;0
11;12;2015;11/12/2015;32,3;16,5;0
12;12;2015;12/12/2015;35;17;0
13;12;2015;13/12/2015;32,3;17,4;0
14;12;2015;14/12/2015;35;17,4;0
15;12;2015;15/12/2015;28,6;20,3;0
16;12;2015;16/12/2015;30,5;17,5;0
17;12;2015;17/12/2015;35,3;18;0
18;12;2015;18/12/2015;29;16,7;9
19;12;2015;19/12/2015;16,7;12,1;0,8
20;12;2015;20/12/2015;24,7;13,4;0
21;12;2015;21/12/2015;25,4;16,3;0
22;12;2015;22/12/2015;33,2;14,6;0
23;12;2015;23/12/2015;34,9;18;20,3
24;12;2015;24/12/2015;22,2;18,2;2
25;12;2015;25/12/2015;26,5;14,9;0
26;12;2015;26/12/2015;30;17,9;0
27;12;2015;27/12/2015;32,5;18,8;9,5
28;12;2015;28/12/2015;28,2;18,1;0
29;12;2015;29/12/2015;32,5;16,7;0
30;12;2015;30/12/2015;33,2;19;0
31;12;2015;31/12/2015;30;19,3;7
1;1;2016;1/1/2016;27,1;18,8;0
2;1;2016;2/1/2016;27,4;18;19,8
3;1;2016;3/1/2016;29,9;16,5;4,5
4;1;2016;4/1/2016;31,6;17,6;2,8
5;1;2016;5/1/2016;28,3;18,9;85
6;1;2016;6/1/2016;25,3;17,6;0
7;1;2016;7/1/2016;26,9;17,9;0
8;1;2016;8/1/2016;27,4;19,2;17,5
9;1;2016;9/1/2016;27,1;17,9;6,2
10;1;2016;10/1/2016;28,4;16,5;0
11;1;2016;11/1/2016;27,3;19,5;18,3
12;1;2016;12/1/2016;31;18,2;0,2
13;1;2016;13/1/2016;26;18,6;5
14;1;2016;14/1/2016;27,5;13,7;0
15;1;2016;15/1/2016;29,4;16,1;0,5
16;1;2016;16/1/2016;27,7;19,2;0,3
17;1;2016;17/1/2016;30,2;20,2;32
18;1;2016;18/1/2016;27,4;17,6;0
19;1;2016;19/1/2016;31;16,3;0
20;1;2016;20/1/2016;31,1;17;0
21;1;2016;21/1/2016;31,5;17,6;0
22;1;2016;22/1/2016;31,7;18,2;0
23;1;2016;23/1/2016;32,1;18,9;0
24;1;2016;24/1/2016;32,2;18,3;0
25;1;2016;25/1/2016;25,6;20,9;0
26;1;2016;26/1/2016;21,9;16,9;6
27;1;2016;27/1/2016;23,9;14,5;0
28;1;2016;28/1/2016;24,1;18;0
29;1;2016;29/1/2016;29,1;17,7;4,2
30;1;2016;30/1/2016;26,4;18,1;34,3
31;1;2016;31/1/2016;21,4;16;4,5
1;2;2016;1/2/2016;19,9;16,3;7
2;2;2016;2/2/2016;21,1;15,7;2
3;2;2016;3/2/2016;25;14,9;0
4;2;2016;4/2/2016;28,3;14,8;1
5;2;2016;5/2/2016;29,3;16,2;7
6;2;2016;6/2/2016;28,6;18,2;0,2
7;2;2016;7/2/2016;28;19,5;0
8;2;2016;8/2/2016;31,4;20,1;19
9;2;2016;9/2/2016;25,6;18,5;3
10;2;2016;10/2/2016;28,9;20;0,5
11;2;2016;11/2/2016;29,2;20,9;0
12;2;2016;12/2/2016;32,6;19,4;0
13;2;2016;13/2/2016;32,5;20;13,5
14;2;2016;14/2/2016;27,5;17,9;1
15;2;2016;15/2/2016;30,7;20,2;1
16;2;2016;16/2/2016;31,2;19,4;0
17;2;2016;17/2/2016;31,1;20,5;26,5
18;2;2016;18/2/2016;31,6;20,6;0,2
19;2;2016;19/2/2016;31,3;19,9;10,2
20;2;2016;20/2/2016;21,2;17,7;2,1
21;2;2016;21/2/2016;24,1;18,6;0
22;2;2016;22/2/2016;26,5;17,6;0
23;2;2016;23/2/2016;29,4;19,7;34,5
24;2;2016;24/2/2016;29,1;17,7;0
25;2;2016;25/2/2016;29,9;17,2;0,1
26;2;2016;26/2/2016;30,9;17,8;8
27;2;2016;27/2/2016;24,7;17,3;6
28;2;2016;28/2/2016;23,7;17,2;2,5
29;2;2016;29/2/2016;26,3;18,1;0,5
1;3;2016;1/3/2016;29,8;18,4;13
2;3;2016;2/3/2016;23,6;18;8
3;3;2016;3/3/2016;22,3;17;0
4;3;2016;4/3/2016;24,7;17,9;10,8
5;3;2016;5/3/2016;22,1;16,4;5,1
6;3;2016;6/3/2016;22,4;15,1;2
7;3;2016;7/3/2016;21,7;16,1;0
8;3;2016;8/3/2016;24;16,2;0,5
9;3;2016;9/3/2016;26,9;15,3;0
10;3;2016;10/3/2016;26,4;16,1;0
11;3;2016;11/3/2016;23;15,5;0,5
12;3;2016;12/3/2016;24,6;16;21,5
13;3;2016;13/3/2016;22,9;14,9;0
14;3;2016;14/3/2016;25,9;12,5;0
15;3;2016;15/3/2016;24,2;15,7;0
16;3;2016;16/3/2016;28,3;17,6;0
17;3;2016;17/3/2016;30,1;18;0
18;3;2016;18/3/2016;29,5;17,8;55,5
19;3;2016;19/3/2016;19;13,9;5,3
20;3;2016;20/3/2016;17,4;13,1;3
21;3;2016;21/3/2016;22,4;13,4;0
22;3;2016;22/3/2016;25,1;15,7;1,3
23;3;2016;23/3/2016;22,4;16,6;4,5
24;3;2016;24/3/2016;23,6;13;7,5
25;3;2016;25/3/2016;16,7;14,3;0
26;3;2016;26/3/2016;18,4;13,1;0
27;3;2016;27/3/2016;19,7;12,6;0
28;3;2016;28/3/2016;22;11;0
29;3;2016;29/3/2016;23,1;14,6;0
30;3;2016;30/3/2016;24,5;13,1;0
31;3;2016;31/3/2016;27;12,8;0
1;4;2016;1/4/2016;28,8;16,6;0
2;4;2016;2/4/2016;30,4;17,6;3,2
3;4;2016;3/4/2016;28,4;19;0
4;4;2016;4/4/2016;26,9;20,4;9
5;4;2016;5/4/2016;24;20,4;2,4
6;4;2016;6/4/2016;23;18,3;0
7;4;2016;7/4/2016;27,5;17,2;0
8;4;2016;8/4/2016;25,3;18,4;0,3
9;4;2016;9/4/2016;22;18,4;22,7
10;4;2016;10/4/2016;21;15,4;10
11;4;2016;11/4/2016;16,8;13,6;4
12;4;2016;12/4/2016;17,8;12,8;0
13;4;2016;13/4/2016;21,3;14,4;0
14;4;2016;14/4/2016;24,5;12,1;0
15;4;2016;15/4/2016;27,1;13,1;0
16;4;2016;16/4/2016;28,2;14,5;0
17;4;2016;17/4/2016;26,3;18,3;0,3
18;4;2016;18/4/2016;22,5;16,2;3,5
19;4;2016;19/4/2016;16,3;12,9;3,5
20;4;2016;20/4/2016;20,5;12,6;0
21;4;2016;21/4/2016;25;8,9;0
22;4;2016;22/4/2016;21,5;13,1;0
23;4;2016;23/4/2016;27;9,8;0
24;4;2016;24/4/2016;22,6;12,9;0
25;4;2016;25/4/2016;18;7;10
26;4;2016;26/4/2016;11,5;4,2;0
27;4;2016;27/4/2016;15,5;4,2;0
28;4;2016;28/4/2016;15,8;6,4;0
29;4;2016;29/4/2016;16,2;4,6;0,2
30;4;2016;30/4/2016;12,3;8,5;0
1;5;2016;1/5/2016;17;4,9;0
2;5;2016;2/5/2016;15,4;11,2;0
3;5;2016;3/5/2016;16,2;10;0
4;5;2016;4/5/2016;17,9;7,2;0
5;5;2016;5/5/2016;19;11,7;0
6;5;2016;6/5/2016;16;12,6;3
7;5;2016;7/5/2016;16;12,1;0
8;5;2016;8/5/2016;16,2;12;0
9;5;2016;9/5/2016;17,7;11;1
10;5;2016;10/5/2016;16,4;12;4,4
11;5;2016;11/5/2016;17,5;12,2;2,5
12;5;2016;12/5/2016;17,7;13;3,5
13;5;2016;13/5/2016;18,2;12,8;0
14;5;2016;14/5/2016;18,2;13,5;0
15;5;2016;15/5/2016;21,5;13;0
16;5;2016;16/5/2016;14,1;10,2;1,5
17;5;2016;17/5/2016;13,3;8,9;0,5
18;5;2016;18/5/2016;12,6;8,9;0
19;5;2016;19/5/2016;12,8;8,6;0
20;5;2016;20/5/2016;11,5;8,4;4
21;5;2016;21/5/2016;10,3;7,9;9,5
22;5;2016;22/5/2016;14,6;5,9;0
23;5;2016;23/5/2016;15,1;3,2;0
24;5;2016;24/5/2016;15,7;9,1;0
25;5;2016;25/5/2016;18,4;9,7;0,5
26;5;2016;26/5/2016;14;11,4;3
27;5;2016;27/5/2016;11,4;8,6;11,9
28;5;2016;28/5/2016;10,9;7,2;0,5
29;5;2016;29/5/2016;10,1;8,4;0
30;5;2016;30/5/2016;16;7,4;0
31;5;2016;31/5/2016;11,9;8,9;0
1;6;2016;1/6/2016;12;4,5;0
2;6;2016;2/6/2016;12,5;9;0,5
3;6;2016;3/6/2016;13,2;9;0
4;6;2016;4/6/2016;16,4;8,2;2,5
5;6;2016;5/6/2016;10,7;7,7;3,5
6;6;2016;6/6/2016;8,2;5,8;2,3
7;6;2016;7/6/2016;15,5;0,5;0
8;6;2016;8/6/2016;14,5;1,2;0
9;6;2016;9/6/2016;14,7;6,6;0
10;6;2016;10/6/2016;11,5;8,4;0
11;6;2016;11/6/2016;8,5;6,5;0,3
12;6;2016;12/6/2016;8,3;6,2;0
13;6;2016;13/6/2016;13,5;6,5;0
14;6;2016;14/6/2016;17,3;3,4;0
15;6;2016;15/6/2016;13,7;4,5;0
16;6;2016;16/6/2016;12,6;9,8;0,3
17;6;2016;17/6/2016;10,6;8,6;0
18;6;2016;18/6/2016;12,6;6,9;0
19;6;2016;19/6/2016;11,1;8,5;0
20;6;2016;20/6/2016;12,3;6,6;0
21;6;2016;21/6/2016;14,1;1,9;0
22;6;2016;22/6/2016;16,6;0,1;0
23;6;2016;23/6/2016;18,1;1,6;0
24;6;2016;24/6/2016;15,4;4,4;5
25;6;2016;25/6/2016;12,4;5,8;6,5
26;6;2016;26/6/2016;11,2;4,8;0
27;6;2016;27/6/2016;8,1;5,7;0
28;6;2016;28/6/2016;11,9;3;0
29;6;2016;29/6/2016;16,5;5;0
30;6;2016;30/6/2016;19,4;2,8;0
1;7;2016;1/7/2016;17,6;10;0
2;7;2016;2/7/2016;17,5;11;0
3;7;2016;3/7/2016;13,9;8;3
4;7;2016;4/7/2016;11,5;7,7;4,3
5;7;2016;5/7/2016;13,8;5,8;0,8
6;7;2016;6/7/2016;18,6;1,8;0
7;7;2016;7/7/2016;16,6;2,9;0
8;7;2016;8/7/2016;16,9;5,6;0
9;7;2016;9/7/2016;23,5;4,8;0
10;7;2016;10/7/2016;20,9;6,3;0
11;7;2016;11/7/2016;31,4;6,5;0
12;7;2016;12/7/2016;17,4;8,7;0
13;7;2016;13/7/2016;20,2;10,5;0
14;7;2016;14/7/2016;25,6;5,9;0
15;7;2016;15/7/2016;14,2;7,5;1,5
16;7;2016;16/7/2016;11,2;7,3;0
17;7;2016;17/7/2016;10,1;7;0
18;7;2016;18/7/2016;8,8;5,9;0
19;7;2016;19/7/2016;9,8;6,4;0
20;7;2016;20/7/2016;15,6;3,8;0
21;7;2016;21/7/2016;17,8;2;0
22;7;2016;22/7/2016;18,6;3,2;0
23;7;2016;23/7/2016;23,5;4,1;0
24;7;2016;24/7/2016;22,9;5,3;0
25;7;2016;25/7/2016;24,3;7,6;0
26;7;2016;26/7/2016;17,9;11,3;2
27;7;2016;27/7/2016;11,5;7,2;0
28;7;2016;28/7/2016;10,2;6,4;0
29;7;2016;29/7/2016;15,5;6,8;0
30;7;2016;30/7/2016;19,6;3,4;0
31;7;2016;31/7/2016;22,9;6,8;0
1;8;2016;1/8/2016;17,9;7,7;0
2;8;2016;2/8/2016;19,1;10,1;0
3;8;2016;3/8/2016;19,9;8,7;0
4;8;2016;4/8/2016;24;7;0
5;8;2016;5/8/2016;28,8;10,1;0
6;8;2016;6/8/2016;20;13,8;1,5
7;8;2016;7/8/2016;15,2;12,4;0,2
8;8;2016;8/8/2016;20,7;11;0
9;8;2016;9/8/2016;21,3;9,9;0
10;8;2016;10/8/2016;21,5;8;0
11;8;2016;11/8/2016;21,6;6,5;0
12;8;2016;12/8/2016;23,6;6,7;0
13;8;2016;13/8/2016;27,4;7,4;0
14;8;2016;14/8/2016;27,7;10,5;0
15;8;2016;15/8/2016;30;10,9;0
16;8;2016;16/8/2016;29,5;11;0
17;8;2016;17/8/2016;23,2;10,8;0
18;8;2016;18/8/2016;22,2;5,5;0
19;8;2016;19/8/2016;25;5,3;0
20;8;2016;20/8/2016;14,5;3,5;0
21;8;2016;21/8/2016;18;5,3;0
22;8;2016;22/8/2016;21,6;1,5;0
23;8;2016;23/8/2016;22;3,5;0
24;8;2016;24/8/2016;25,1;5,2;0
25;8;2016;25/8/2016;29,9;7,6;0
26;8;2016;26/8/2016;31,5;9,1;0
27;8;2016;27/8/2016;23,4;13,2;0
28;8;2016;28/8/2016;17,2;7,8;6,5
29;8;2016;29/8/2016;9,2;5,8;2,2
30;8;2016;30/8/2016;22;3,2;0
31;8;2016;31/8/2016;25,7;4,1;0
1;9;2016;1/9/2016;22,5;8,6;0
2;9;2016;2/9/2016;14,5;4,6;2,5
3;9;2016;3/9/2016;6,6;1,6;0,5
4;9;2016;4/9/2016;6,8;2,6;0
